 #layer COS S2 O3 O2 NO2 NO HSO HO2 HSO2 HSO3 CS2 CH4O3S CO H O N S SO2 SO4 CS N2 CO2 SCSOH OH H2 H2SO4 SO3 H2S H2O SH SO CS2E CH3SCH3
   41  0.31097929E+004  0.88920636E-033  0.80000000E+012  0.22200000E+017  0.17800000E+009  0.00000000E+000  0.18648512E-005  0.22800000E+008  0.17600294E-012  0.11205838E-003  0.45452323E-045  0.11063424E+010  0.34400000E+009  0.00000000E+000  0.84800000E+009  0.00000000E+000  0.41032127E-006  0.60972111E+006  0.35266608E+006  0.68462073E-039  0.82300000E+017  0.33100000E+014  0.98403260E-055  0.24900000E+008  0.00000000E+000  0.26194423E+007  0.26786561E+003  0.38991688E-018  0.29900000E+013  0.29322530E-004  0.13160321E+003  0.22604473E-055  0.15072835E-034
   42  0.83083959E+003  0.14773368E-032  0.69000000E+012  0.20600000E+017  0.10900000E+009  0.00000000E+000  0.55884596E-006  0.21400000E+008  0.24984310E-012  0.10964407E-003  0.67965902E-046  0.96969264E+009  0.30800000E+009  0.00000000E+000  0.11800000E+010  0.00000000E+000  0.44822028E-006  0.65248579E+006  0.22332842E+006  0.66320399E-039  0.71900000E+017  0.30900000E+014  0.14813830E-055  0.25300000E+008  0.00000000E+000  0.22063142E+007  0.30159775E+003  0.16495822E-018  0.25500000E+013  0.93344696E-005  0.16314317E+003  0.38637070E-056  0.61555251E-034
   43  0.19466819E+003  0.29251553E-032  0.59100000E+012  0.19200000E+017  0.71400000E+008  0.00000000E+000  0.13901184E-006  0.20200000E+008  0.35155951E-012  0.10290417E-003  0.72918915E-047  0.85218443E+009  0.25700000E+009  0.00000000E+000  0.16400000E+010  0.00000000E+000  0.60349070E-006  0.69558099E+006  0.14098796E+006  0.53258624E-039  0.62800000E+017  0.28900000E+014  0.15393200E-056  0.24900000E+008  0.00000000E+000  0.18380672E+007  0.33442846E+003  0.57215185E-019  0.21700000E+013  0.24952885E-005  0.19776337E+003  0.47250715E-057  0.24133659E-033
   44  0.40281280E+002  0.54772729E-032  0.49400000E+012  0.17900000E+017  0.48200000E+008  0.00000000E+000  0.29735663E-007  0.18500000E+008  0.43224138E-012  0.98678505E-004  0.47172167E-048  0.75078928E+009  0.23100000E+009  0.00000000E+000  0.22000000E+010  0.00000000E+000  0.88266865E-006  0.73207483E+006  0.88548397E+005  0.25879241E-039  0.54900000E+017  0.26500000E+014  0.10068739E-057  0.24900000E+008  0.00000000E+000  0.15164610E+007  0.36843248E+003  0.15762886E-019  0.18900000E+013  0.59040619E-006  0.24134145E+003  0.34747796E-058  0.55060499E-033
   45  0.71933817E+001  0.10861704E-031  0.40900000E+012  0.16700000E+017  0.29300000E+008  0.00000000E+000  0.52264160E-008  0.17900000E+008  0.60069665E-012  0.88414794E-004  0.27918332E-049  0.66274613E+009  0.21500000E+009  0.00000000E+000  0.29300000E+010  0.00000000E+000  0.12274222E-005  0.76014872E+006  0.55154326E+005  0.13853389E-039  0.48000000E+017  0.24900000E+014  0.56450695E-059  0.24100000E+008  0.00000000E+000  0.12374551E+007  0.39947575E+003  0.38713157E-020  0.16400000E+013  0.11552169E-006  0.27725126E+003  0.23321972E-059  0.20655945E-032
   46  0.11192996E+001  0.20715429E-031  0.33500000E+012  0.15500000E+017  0.16900000E+008  0.00000000E+000  0.73099916E-009  0.16400000E+008  0.77441299E-012  0.73555090E-004  0.11568033E-050  0.58449899E+009  0.19300000E+009  0.00000000E+000  0.38000000E+010  0.00000000E+000  0.16609097E-005  0.77361963E+006  0.34481365E+005  0.60439183E-040  0.41900000E+017  0.23400000E+014  0.20947310E-060  0.22000000E+008  0.00000000E+000  0.99798145E+006  0.41818051E+003  0.73888101E-021  0.14300000E+013  0.18092774E-007  0.31003128E+003  0.10964917E-060  0.75336084E-032
   47  0.15780313E+000  0.32630551E-031  0.27100000E+012  0.14100000E+017  0.97800000E+007  0.00000000E+000  0.90605200E-010  0.15900000E+008  0.88908331E-012  0.65229631E-004  0.23907952E-052  0.51359966E+009  0.18600000E+009  0.00000000E+000  0.47500000E+010  0.00000000E+000  0.23794301E-005  0.76781837E+006  0.21305158E+005  0.12921052E-040  0.36600000E+017  0.21000000E+014  0.43373333E-062  0.20700000E+008  0.00000000E+000  0.79643512E+006  0.43583183E+003  0.10468408E-021  0.12400000E+013  0.25117647E-008  0.36259896E+003  0.25802151E-062  0.99094475E-032
   48  0.20483398E-001  0.51253958E-031  0.21400000E+012  0.12700000E+017  0.69600000E+007  0.00000000E+000  0.98642186E-011  0.14600000E+008  0.95765726E-012  0.56184756E-004  0.41526042E-054  0.45075937E+009  0.18600000E+009  0.00000000E+000  0.57100000E+010  0.00000000E+000  0.33421405E-005  0.74789878E+006  0.12995432E+005  0.24515011E-041  0.32000000E+017  0.18900000E+014  0.74728939E-064  0.19100000E+008  0.00000000E+000  0.63077015E+006  0.44516950E+003  0.12855055E-022  0.10700000E+013  0.31067817E-009  0.41528975E+003  0.51072747E-064  0.13252964E-031
   49  0.24648046E-002  0.82082624E-031  0.17100000E+012  0.11600000E+017  0.39100000E+007  0.00000000E+000  0.10043582E-011  0.13700000E+008  0.11107505E-011  0.47134702E-004  0.80939341E-056  0.39674964E+009  0.17900000E+009  0.00000000E+000  0.66900000E+010  0.00000000E+000  0.42767180E-005  0.71892260E+006  0.78589306E+004  0.54920935E-042  0.27900000E+017  0.17500000E+014  0.14076818E-065  0.18000000E+008  0.00000000E+000  0.49898029E+006  0.47695086E+003  0.16023639E-023  0.89600000E+012  0.35880681E-010  0.44359820E+003  0.11305572E-065  0.29294071E-031
   50  0.28721018E-003  0.11633665E-030  0.13300000E+012  0.10200000E+017  0.26400000E+007  0.00000000E+000  0.93950007E-013  0.12200000E+008  0.10580686E-011  0.40880696E-004  0.89410315E-058  0.34634021E+009  0.17300000E+009  0.00000000E+000  0.76200000E+010  0.00000000E+000  0.60374420E-005  0.67621121E+006  0.46024366E+004  0.68053233E-043  0.24400000E+017  0.15400000E+014  0.16308944E-067  0.16600000E+008  0.00000000E+000  0.39024005E+006  0.48255145E+003  0.15909167E-024  0.74100000E+012  0.37943303E-011  0.50727052E+003  0.14303599E-067  0.24192722E-031
   51  0.33775124E-004  0.16316207E-030  0.10100000E+012  0.89800000E+016  0.18300000E+007  0.00000000E+000  0.87142347E-014  0.11800000E+008  0.10796708E-011  0.34704102E-004  0.10420966E-059  0.30220864E+009  0.17300000E+009  0.00000000E+000  0.82800000E+010  0.00000000E+000  0.82338936E-005  0.62807849E+006  0.27086572E+004  0.83414850E-044  0.21300000E+017  0.13600000E+014  0.19769948E-069  0.15200000E+008  0.00000000E+000  0.30490370E+006  0.47814630E+003  0.15419059E-025  0.60600000E+012  0.40796586E-012  0.56686139E+003  0.19097364E-069  0.20679699E-031
   52  0.41825047E-005  0.18428727E-030  0.77100000E+011  0.74700000E+016  0.11400000E+007  0.00000000E+000  0.85690472E-015  0.10500000E+008  0.81919757E-012  0.33298528E-004  0.63213760E-062  0.25953845E+009  0.16700000E+009  0.00000000E+000  0.90900000E+010  0.00000000E+000  0.13159257E-004  0.56756292E+006  0.15631665E+004  0.47441476E-045  0.18600000E+017  0.11100000E+014  0.15058534E-071  0.14400000E+008  0.00000000E+000  0.23531228E+006  0.45814668E+003  0.12478172E-026  0.48700000E+012  0.44223441E-013  0.70863465E+003  0.13488701E-071  0.38291270E-032
   53  0.53029460E-006  0.20844864E-030  0.63000000E+011  0.61900000E+016  0.73300000E+006  0.00000000E+000  0.80677299E-016  0.93000000E+007  0.66662245E-012  0.28846447E-004  0.40288804E-064  0.22342698E+009  0.17300000E+009  0.00000000E+000  0.10600000E+011  0.00000000E+000  0.20026366E-004  0.50932064E+006  0.91165070E+003  0.35920165E-046  0.16300000E+017  0.92900000E+013  0.10798146E-073  0.12600000E+008  0.00000000E+000  0.18292269E+006  0.45248323E+003  0.91254558E-028  0.39100000E+012  0.42567363E-014  0.84918759E+003  0.99862178E-074  0.10700529E-032
   54  0.69354225E-007  0.23418939E-030  0.50300000E+011  0.51100000E+016  0.52200000E+006  0.00000000E+000  0.82865094E-017  0.82500000E+007  0.53757713E-012  0.26308185E-004  0.30127110E-066  0.19149731E+009  0.17300000E+009  0.00000000E+000  0.12000000E+011  0.00000000E+000  0.29942546E-004  0.45163507E+006  0.51747166E+003  0.27485156E-047  0.14200000E+017  0.77500000E+013  0.96649963E-076  0.11700000E+008  0.00000000E+000  0.14236273E+006  0.41863478E+003  0.70540462E-029  0.33800000E+012  0.45576837E-015  0.10036977E+004  0.87127456E-076  0.29984448E-033
   55  0.95244849E-008  0.23302838E-030  0.40500000E+011  0.42100000E+016  0.33400000E+006  0.00000000E+000  0.87507634E-018  0.73300000E+007  0.39672516E-012  0.24304388E-004  0.20198630E-068  0.16447837E+009  0.17300000E+009  0.00000000E+000  0.13500000E+011  0.00000000E+000  0.45696448E-004  0.39885560E+006  0.29028157E+003  0.16260644E-048  0.12400000E+017  0.62700000E+013  0.79507213E-078  0.10800000E+008  0.00000000E+000  0.11165773E+006  0.38540485E+003  0.53414464E-030  0.29100000E+012  0.49859032E-016  0.12171702E+004  0.68015859E-078  0.48934326E-034
   56  0.13590510E-008  0.25156677E-030  0.32400000E+011  0.34500000E+016  0.21400000E+006  0.00000000E+000  0.98500222E-019  0.67000000E+007  0.32596184E-012  0.22228814E-004  0.28917256E-070  0.14094283E+009  0.17900000E+009  0.00000000E+000  0.15200000E+011  0.00000000E+000  0.67027344E-004  0.34938966E+006  0.16359599E+003  0.13119839E-049  0.10800000E+017  0.52000000E+013  0.13780023E-079  0.10100000E+008  0.00000000E+000  0.88154858E+005  0.35727544E+003  0.44021653E-031  0.25000000E+012  0.57977352E-017  0.14194658E+004  0.11365759E-079  0.13097496E-034
   57  0.20322288E-009  0.23239457E-030  0.27000000E+011  0.28200000E+016  0.16900000E+006  0.00000000E+000  0.10751833E-019  0.61200000E+007  0.24496268E-012  0.19743997E-004  0.82054837E-072  0.12154428E+009  0.17900000E+009  0.00000000E+000  0.17800000E+011  0.00000000E+000  0.10139282E-003  0.30623009E+006  0.91987320E+002  0.81125280E-051  0.94800000E+016  0.41700000E+013  0.46216929E-081  0.89500000E+007  0.00000000E+000  0.70896804E+005  0.33800134E+003  0.33768799E-032  0.21500000E+012  0.62877763E-018  0.17116833E+004  0.37412399E-081  0.19188172E-035
   58  0.30617473E-010  0.22630270E-030  0.23200000E+011  0.23000000E+016  0.11700000E+006  0.00000000E+000  0.12648595E-020  0.52800000E+007  0.18812404E-012  0.17822677E-004  0.56719348E-073  0.10447881E+009  0.18600000E+009  0.00000000E+000  0.21400000E+011  0.00000000E+000  0.14663131E-003  0.26618207E+006  0.51080000E+002  0.67130848E-052  0.82800000E+016  0.34300000E+013  0.38334503E-082  0.82800000E+007  0.00000000E+000  0.57648180E+005  0.33118682E+003  0.26828912E-033  0.18300000E+012  0.70837802E-019  0.19765805E+004  0.30099208E-082  0.45794118E-036
   59  0.46781456E-011  0.21820944E-030  0.19800000E+011  0.18700000E+016  0.69600000E+005  0.00000000E+000  0.14341466E-021  0.45400000E+007  0.14334799E-012  0.15352770E-004  0.43506761E-074  0.89824855E+008  0.19300000E+009  0.00000000E+000  0.25700000E+011  0.00000000E+000  0.21150324E-003  0.23026764E+006  0.28440308E+002  0.55627784E-053  0.72300000E+016  0.28200000E+013  0.33789285E-083  0.73200000E+007  0.00000000E+000  0.47638631E+005  0.32328303E+003  0.21025257E-034  0.15600000E+012  0.77204297E-020  0.22763050E+004  0.26871102E-083  0.10703650E-036
   60  0.85348617E-012  0.17124091E-030  0.16900000E+011  0.13900000E+016  0.50800000E+005  0.00000000E+000  0.20810672E-022  0.42800000E+007  0.96094662E-013  0.16844079E-004  0.12686761E-075  0.76086142E+008  0.17900000E+009  0.00000000E+000  0.32600000E+011  0.00000000E+000  0.39246366E-003  0.19472224E+006  0.15254831E+002  0.20790942E-054  0.63200000E+016  0.20900000E+013  0.14932219E-084  0.72100000E+007  0.00000000E+000  0.39523033E+005  0.31530805E+003  0.16635858E-035  0.13200000E+012  0.99808060E-021  0.30874270E+004  0.92636894E-085  0.39597880E-038
